count,spanish,pos,flags,usage
2292,amontonar,v,,348:amontonados|304:amontonan|228:amontonaban|156:amontonando|144:amontonar|142:amontonadas|141:amontona|130:amontonado|92:amontonada|90:amontonen|61:amontonaron|60:amontonaba|58:amontonarse|52:amontonándose|41:amontonó|29:amontonamos|29:amontone|15:amontonéis|14:amontonarlos|13:amontono|13:amontónense|12:amontonarlo|11:amontonaran|11:amontoné|10:amontonas|10:amontonábamos|9:amontonarnos|9:amontonarán|8:amontonaría|6:amontonaremos|6:amontonarían|6:amontonemos|6:amontonándolos|5:amontonad|5:amontonará|5:amontonase|5:amontones|4:amontonarlas|4:amontónalos
2292,inclusión,n,,2194:inclusión|98:inclusiones
2291,cabal,adj,,1213:cabal|1078:cabales
2291,cultivado,adj,,735:cultivado|679:cultivadas|632:cultivada|245:cultivados
2291,pum,interj,,2291:pum
2290,Durán,prop,,2290:durán
2290,banquillo,n,,2233:banquillo|57:banquillos
2290,tambalear,v,,501:tambalea|382:tambaleándose|251:tambalearse|186:tambalear|166:tambaleó|141:tambaleaba|140:tambaleando|119:tambalean|55:tambaleándome|51:tambalee|33:tambaleándote|32:tambaleado|29:tambaleaban|28:tambaleas|24:tambaleara|22:tambalearme|17:tambaleamos|17:tambalearon|15:tambaleé|13:tambaleen|10:tambalearte|10:tambalees|9:tambaleándonos|8:tambaleará|6:tambalearía|6:tambaleaste|5:tambalearan|5:tambalearnos|5:tambalearé|4:tambaléate
2289,inmovilizar,v,,563:inmovilizado|298:inmovilizar|236:inmovilizados|200:inmovilizada|161:inmoviliza|137:inmovilizó|72:inmovilizarlo|62:inmovilizan|60:inmovilizaron|49:inmovilizadas|39:inmovilizarla|38:inmovilizaba|36:inmovilizando|30:inmovilice|23:inmovilízalo|20:inmovilizarlos|18:inmovilizarse|17:inmovilizarle|16:inmovilicé|14:inmovilizaban|12:inmovilizamos|12:inmovilizarme|12:inmovilizará|12:inmovilizas|12:inmovilizaste|12:inmovilizo|11:inmovilizaré|10:inmovilicen|10:inmovilizarte|10:inmovilizándola|7:inmovilizara|7:inmovilizarán|7:inmovilizándolo|6:inmovilizaremos|6:inmovilizarnos|6:inmovilizándole|6:inmovilizándose|5:inmovilices|5:inmovilizaría|5:inmovilícelo|5:inmovilícenlo|5:inmovilízala|5:inmovilízale|4:inmovilizad|4:inmovilizarlas|4:inmovilizándolos
2288,Escobar,prop,,2288:escobar
2288,brujería,n,,2133:brujería|155:brujerías
2288,intensamente,adv,,2288:intensamente
2288,moretón,n,,1710:moretones|578:moretón
2287,nata,n,,2187:nata|100:natas
2287,obsequio,n,,1740:obsequio|547:obsequios
2286,Jedi,n,,2034:jedi|252:jedis
2286,aplicable,adj,,1356:aplicable|930:aplicables
2286,arrugado,adj,,935:arrugado|792:arrugada|290:arrugadas|269:arrugados
2286,daniels,none,NOUSAGE,2286:daniels
2285,discográfico,adj,,1099:discográfica|609:discográfico|451:discográficas|126:discográficos
2285,vocabulario,n,,2235:vocabulario|50:vocabularios
2284,Tenerife,prop,,2284:tenerife
2284,alarmante,adj,,1737:alarmante|547:alarmantes
2284,kramer,none,NOUSAGE,2284:kramer
2284,palm,none,NOUSAGE,2284:palm
2284,tiffany,none,NOUSAGE,2284:tiffany
2284,y-,none,NOUSAGE,2284:y-
2283,concursante,n,,1352:concursantes|931:concursante
2283,marianne,none,NOUSAGE,2283:marianne
2282,Obama,prop,,2282:obama
2282,herald,none,NOUSAGE,2282:herald
2282,mercantil,adj,,1703:mercantil|579:mercantiles
2282,pesimista,adj,,1724:pesimista|558:pesimistas
2282,retroceso,n,,1973:retroceso|309:retrocesos
2281,custodiar,v,,476:custodiado|295:custodiada|276:custodiar|204:custodiando|188:custodian|159:custodiaban|147:custodiados|127:custodiaba|86:custodiadas|38:custodie|30:custodien|29:custodiarlo|29:custodiará|23:custodiamos|21:custodiara|20:custodiaron|15:custodiarla|12:custodiaré|11:custodiarle|10:custodiarlos|10:custodiarán|10:custodiándola|10:custodiándolo|8:custodies|8:custodió|7:custodiase|6:custodiarme|5:custodiad|5:custódialo|4:custodiaremos|4:custodiarse|4:custodiarás|4:custodiándome
2281,desigual,adj,,1725:desigual|556:desiguales
2281,estirado,adj,,1035:estirado|661:estirada|385:estirados|200:estiradas
2281,mediterráneo,adj,,1393:mediterránea|540:mediterráneos|348:mediterráneas
2281,serbio,n,,2281:serbios
2280,agitación,n,,2165:agitación|115:agitaciones
2280,comparecencia,n,,1908:comparecencia|372:comparecencias
2280,opresión,n,,2225:opresión|55:opresiones
2279,recalcar,v,,1111:recalcó|414:recalcar|267:recalca|101:recalcando|78:recalcado|58:recalcan|44:recalcaron|42:recalcaba|40:recalco|20:recalcarlo|17:recalcaban|14:recalcarle|13:recalque|13:recalqué|12:recalcada|10:recalcamos|7:recalcara|7:recalcarles|6:recalcarse|5:recalcándolo
2278,Zeus,prop,,2278:zeus
2278,bufón,n,,1894:bufón|384:bufones
2278,conjuntamente,adv,,2278:conjuntamente
2278,petra,n,,2216:petra|62:petras
2277,confortable,adj,,1911:confortable|366:confortables
2277,pope,n,,2219:pope|58:popes
2276,Toronto,prop,,2276:toronto
2276,deficiente,adj,,1692:deficiente|584:deficientes
2276,news,none,NOUSAGE,2276:news
2275,lilly,none,NOUSAGE,2275:lilly
2274,limite,n,,1372:limite|902:limites
2274,mediación,n,,2074:mediación|200:mediaciones
2274,senor,none,NOUSAGE,2274:senor
2273,Aquiles,prop,,2273:aquiles
2273,Nochebuena,prop,,2247:nochebuena|26:nochebuenas
2273,esmoquin,n,,1643:esmoquin|559:smoking|71:esmóquines
2273,paleta,n,,1510:paleta|763:paletas
2272,dúo,n,,2105:dúo|167:dúos
2271,sant,none,NOUSAGE,2271:sant
2271,textil,adj,,1391:textil|880:textiles
2270,genital,n,,2270:genitales
2270,sublime,adj,,1926:sublime|344:sublimes
2269,afirmativo,adj,,2190:afirmativo|79:afirmativos
2269,bridget,none,NOUSAGE,2269:bridget
2269,cordial,adj,,1781:cordial|488:cordiales
2269,inventor,n,,1774:inventor|418:inventores|64:inventora|13:inventoras
2269,soplo,n,,2089:soplo|180:soplos
2268,how,none,NOUSAGE,2268:how
2266,Amsterdam,prop,,2266:amsterdam
2266,Saturno,prop,,2266:saturno
2266,conformidad,n,,2252:conformidad|14:conformidades
2266,inmoral,adj,,1837:inmoral|429:inmorales
2265,anatomía,n,,2234:anatomía|31:anatomías
2265,clamar,v,,551:clama|379:clamando|324:claman|216:clamaba|170:clamó|159:clamar|93:clamaban|61:clamo|54:clamaron|36:clamado|29:clamamos|28:clamará|26:clame|25:clamas|24:clamarán|16:clamen|15:clámate|10:clamaré|7:clamara|6:clamada|5:clamaran|5:clamaría|5:clamemos|5:clamé|4:clamabas|4:clamarás|4:clamase|4:clamábamos
2265,invernadero,n,,1977:invernadero|288:invernaderos
2264,acatar,v,,788:acatar|164:acata|105:acatando|96:acatan|88:acatará|87:acatado|86:acato|86:acató|62:acaten|59:acataré|57:acatamos|53:acate|47:acatada|46:acataba|44:acatarla|44:acataron|36:acatadas|36:acatarán|31:acatas|28:acataremos|27:acatarlas|24:acatarlo|23:acataría|20:acataban|17:acatarse|17:acatarás|17:acaté|14:acatara|11:acatados|11:acatemos|8:acatarían|7:acataran|7:acatáis|5:acatasen|5:acates|4:acatad|4:acatarlos
2264,templado,adj,,1029:templado|580:templada|350:templados|305:templadas
2264,unanimidad,n,,2238:unanimidad|26:unanimidades
2263,escrúpulo,n,,1979:escrúpulos|284:escrúpulo
2263,podriamos,none,NOUSAGE,2263:podriamos
2262,decaer,v,,458:decaído|340:decaer|310:decayendo|296:decae|204:decayó|174:decaída|134:decaiga|69:decaen|50:decaídos|40:decaía|34:decayeron|28:decaerá|24:decayera|20:decaigas|19:decaigan|17:decaídas|14:decaería|10:decaerán|6:decaigo|6:decaían|5:decayese|4:decaes
2261,Apolo,prop,,2261:apolo
2261,Elisa,prop,,2261:elisa
2261,indeciso,adj,,990:indeciso|695:indecisos|519:indecisa|57:indecisas
2261,revocar,v,,629:revocar|325:revocada|278:revocado|210:revocó|139:revoca|91:revocados|76:revocaron|68:revocadas|56:revoquen|46:revocando|39:revocará|36:revocan|36:revocara|27:revocarán|22:revocarle|22:revocarlo|21:revocarse|20:revocaré|16:revocarla|14:revocaran|12:revocaba|12:revocaría|10:revocamos|9:revocaremos|8:revoqué|7:revocarte|6:revocad|6:revocarme|6:revocase|5:revocarlas|5:revocarían|4:revocarles
2260,caimán,n,,1579:caimán|681:caimanes
2260,cautela,n,,2082:cautela|178:cautelas
2260,provocado,adj,,1571:provocada|689:provocadas
2259,angelito,n,,1367:angelito|636:angelitos|247:angelita|9:angelitas
2259,oleada,n,,1596:oleada|663:oleadas
2258,Moncloa,prop,,2258:moncloa
2258,cagado,adj,,2070:cagado|188:cagados
2258,jaque,n,,2127:jaque|131:jaques
2257,adicto,adj,DUPLICATE,2069:adicta|188:adictas
2257,andrews,none,NOUSAGE,2257:andrews
2257,jonah,none,NOUSAGE,2257:jonah
2257,ocasionalmente,adv,,2257:ocasionalmente
2257,opio,n,,2257:opio
2256,impresora,n,,1685:impresora|571:impresoras
2256,isabelle,none,NOUSAGE,2256:isabelle
2256,realizador,n,,1428:realizador|678:realizadores|130:realizadora|20:realizadoras
2255,cantera,n,,1859:cantera|396:canteras
2255,viga,n,,1173:vigas|1082:viga
2254,Segovia,prop,,2254:segovia
2254,coherencia,n,,2237:coherencia|17:coherencias
2254,horca,n,,2069:horca|185:horcas
2253,Matilde,prop,,2253:matilde
2253,encendedor,n,,2054:encendedor|199:encendedores
2253,inválido,adj,,1252:inválido|486:inválida|469:inválidos|46:inválidas
2253,russ,none,NOUSAGE,2253:russ
2252,visualizar,v,,849:visualizar|313:visualiza|108:visualizando|102:visualizo|95:visualizado|87:visualizan|86:visualice|66:visualizarlo|47:visualicé|44:visualizaba|44:visualizarse|43:visualizas|40:visualizamos|30:visualizada|29:visualizó|28:visualízalo|27:visualizarla|26:visualizados|25:visualicen|24:visualices|18:visualizaron|16:visualizarlos|15:visualizadas|12:visualizara|10:visualizaban|9:visualizarte|9:visualizaste|8:visualizalo|7:visualízate|6:visualicemos|6:visualizarlas|5:visualizaran|5:visualizará|5:visualizaría|4:visualizad|4:visualízala
2251,cortejar,v,,502:cortejar|354:cortejando|173:cortejarla|165:corteja|118:cortejada|115:cortejado|112:cortejaba|76:cortejarte|76:cortejó|65:cortejarme|52:corteje|50:cortejan|50:cortejas|31:cortejándola|30:cortejaban|28:cortejen|24:cortejé|23:cortejes|21:cortejara|21:cortejaré|20:cortejándome|17:cortéjala|13:cortejándote|12:cortejados|11:cortejadas|11:cortéjame|10:cortejarnos|9:cortejamos|9:cortejaría|8:cortejará|7:cortejabas|7:cortejaste|6:cortejarlas|6:cortejarlo|6:cortejábamos|5:cortejándose|4:cortejarse|4:cortejarías
2250,Arabia,prop,,2250:arabia
2250,linaje,n,,1954:linaje|296:linajes
2249,impulsivo,adj,,1251:impulsivo|715:impulsiva|186:impulsivos|97:impulsivas
2249,piojo,n,,1807:piojos|442:piojo
2249,xii,none,NOUSAGE,2249:xii
2248,ancla,n,,1678:ancla|570:anclas
2248,canguro,n,,1781:canguro|456:canguros|11:cangura
2248,reproche,n,,1243:reproche|1005:reproches
2247,Marsella,prop,,2247:marsella
2247,cursi,adj,,2247:cursi
2247,vertebral,adj,,2013:vertebral|234:vertebrales
2246,Montevideo,prop,,2246:montevideo
2246,popa,n,,2239:popa|7:popas
2246,temerario,adj,,1156:temerario|713:temeraria|264:temerarios|113:temerarias
2245,Lucrecia,prop,,2245:lucrecia
2245,billie,none,NOUSAGE,2245:billie
2244,Anselmo,prop,,2244:anselmo
2244,faz,n,,2098:faz|146:faces
2243,concejo,n,,2019:concejo|224:concejos
2242,Oswaldo,prop,,1710:osvaldo|532:oswaldo
2242,Pekín,prop,,2198:pekín|44:pequín
2242,amplitud,n,,2180:amplitud|62:amplitudes
2242,vicki,none,NOUSAGE,2242:vicki
2242,yoo,none,NOUSAGE,2242:yoo
2241,aw,none,NOUSAGE,2241:aw
2240,Extremadura,prop,,2240:extremadura
2240,coordinado,adj,,824:coordinado|644:coordinada|407:coordinados|365:coordinadas
2240,lúcido,adj,,1056:lúcido|780:lúcida|287:lúcidos|117:lúcidas
2240,macleod,none,NOUSAGE,2240:macleod
2239,elástico,adj,,814:elástica|764:elástico|358:elásticas|303:elásticos
2239,matizar,v,,547:matizó|373:matizar|301:matiza|246:matizada|234:matizado|82:matizadas|70:matizan|64:matizados|64:matizando|62:matizaba|34:matizaron|23:matizarse|18:matizarlo|17:matizarla|13:matice|12:maticen|11:matizo|8:maticemos|8:matizaban|8:matizará|8:matizándola|7:matizarlas|6:matizaremos|6:matizaría|5:maticé|4:matizarán|4:matizarían|4:matizándose
2238,Dora,prop,,2238:dora
2238,escorpión,n,,1597:escorpión|641:escorpiones
2238,inspirador,adj,,1373:inspirador|525:inspiradora|196:inspiradores|144:inspiradoras
2238,moler,v,,641:moler|267:muele|255:muelen|149:moliendo|94:molió|80:moleré|70:molieron|67:moliere|61:molía|59:muelo|52:molerlo|42:molerlos|39:molían|37:molí|33:molerte|31:molerla|25:molerme|24:muelan|23:molería|22:mueles|20:molerlas|19:molerse|19:molerá|14:molerán|13:moliste|11:moleremos|9:molimos|9:muélelo|8:molerle|7:moliera|7:muélase|6:molernos|6:molieran|6:molíamos|5:moliéndose|4:molerles|4:molerás
2238,pantera,n,,1464:pantera|774:panteras
2237,carnicería,n,,2055:carnicería|182:carnicerías
2237,naturalidad,n,,2237:naturalidad
2237,piadoso,adj,,836:piadoso|810:piadosa|340:piadosas|251:piadosos
2237,rentar,v,,516:rentar|344:rentado|177:rentó|133:renté|127:rentamos|96:rento|87:rentando|84:rentan|70:rentados|70:rente|66:rentaron|62:rentada|59:rentaste|42:rentaba|41:rentarlo|38:rentaré|28:rentarla|22:rentadas|22:rentaremos|19:rentarle|18:rentaban|14:renten|12:rentes|12:réntalo|11:rentara|11:rentará|9:rentaría|8:rentarme|7:rentarán|6:rentemos|5:rentarlas|5:rentarás|4:rentabas|4:rentaras|4:rentarles|4:rentándolo
2237,when,conj,,2237:when
2236,anticuerpo,n,,1905:anticuerpos|331:anticuerpo
2236,similitud,n,,1195:similitud|1041:similitudes
2234,acertijo,n,,1503:acertijo|731:acertijos
2234,corromper,v,,510:corromper|447:corrompe|203:corrompiendo|185:corrompió|122:corrompen|83:corrompa|71:corromperse|61:corrompieron|43:corromperá|42:corromperme|39:corromperlo|39:corrompiste|38:corrompía|31:corrompan|25:corromperte|24:corrompes|23:corrompas|22:corromperla|22:corrompí|21:corrompiera|18:corromperán|16:corrompería|16:corrompo|16:corrompían|15:corromperlos|14:corrompiéndose|12:corrompernos|10:corrompemos|10:corromperé|9:corrompimos|7:corrompieran|7:corrompiéndolo|6:corromperle|6:corromperían|5:corrompéis|4:corromperlas|4:corromperás|4:corrompiese|4:corrompiéndote
2234,hyung,none,NOUSAGE,2234:hyung
2234,nitrógeno,n,,2234:nitrógeno
2233,patológico,adj,,877:patológico|695:patológica|421:patológicos|240:patológicas
2232,formulación,n,,1753:formulación|479:formulaciones
2232,munich,none,NOUSAGE,2232:munich
2232,tormento,n,,1698:tormento|534:tormentos
2231,apple,none,NOUSAGE,2231:apple
2231,bisabuelo,n,,1218:bisabuelo|834:bisabuela|165:bisabuelos|14:bisabuelas
2230,cook,none,NOUSAGE,2230:cook
2230,seo,n,,2230:seo
2229,apresurado,adj,,1110:apresurado|618:apresurada|282:apresuradas|219:apresurados
2229,degradación,n,,2170:degradación|59:degradaciones
2228,Eugenia,prop,,2228:eugenia
2228,descalificar,v,,570:descalificado|364:descalificar|225:descalifica|179:descalificados|125:descalificada|120:descalificó|84:descalifican|79:descalificaron|50:descalificando|37:descalificarlo|34:descalificaba|30:descalificadas|30:descalifiquen|26:descalifique|25:descalificarla|22:descalificarme|21:descalificarán|19:descalificaría|18:descalificarlos|17:descalificarte|16:descalificamos|16:descalificarse|15:descalificara|14:descalificaran|13:descalificarle|13:descalificarnos|12:descalifico|11:descalificará|10:descalificaban|10:descalificaré|9:descalificarlas|5:descalificarían|5:descalifiques|4:descalificándola
2228,ernest,none,NOUSAGE,2228:ernest
2228,pleito,n,,1553:pleito|675:pleitos
2227,expresamente,adv,,2227:expresamente
2227,incondicional,adj,,1820:incondicional|407:incondicionales
2227,omega,n,,2183:omega|44:omegas
2226,charlatán,n,,1419:charlatán|506:charlatanes|269:charlatana|32:charlatanas
2226,dotación,n,,1692:dotación|534:dotaciones
2226,racismo,n,,2209:racismo|17:racismos
2225,porte,n,,1782:porte|443:portes
2224,brent,none,NOUSAGE,2224:brent
2224,ensangrentar,v,,782:ensangrentado|750:ensangrentada|343:ensangrentadas|259:ensangrentados|22:ensangrentó|20:ensangrentar|16:ensangrentaron|13:ensangrentando|8:ensangrienta|6:ensangrentarse|5:ensangrentaba
2224,hinchado,n,,1410:hinchado|814:hinchados
2223,aventurero,n,,1473:aventurero|750:aventureros
2223,borrachera,n,,1764:borrachera|459:borracheras
2223,desertor,n,,1267:desertor|850:desertores|96:desertora|10:desertoras
2223,identificado,adj,,1550:identificada|673:identificadas
2223,moco,n,,1115:moco|1108:mocos
2223,notablemente,adv,,2223:notablemente
2221,jarrón,n,,1805:jarrón|416:jarrones
2220,Antonia,prop,,2220:antonia
2220,estufa,n,,1964:estufa|256:estufas
2220,indefinido,adj,,1100:indefinido|864:indefinida|186:indefinidos|70:indefinidas
2219,metabolismo,n,,2176:metabolismo|43:metabolismos
2219,perturbador,adj,,1182:perturbador|505:perturbadora|279:perturbadoras|253:perturbadores
2219,sinfónico,adj,,1662:sinfónica|313:sinfónico|135:sinfónicas|109:sinfónicos
2219,weaver,none,NOUSAGE,2219:weaver
2218,malla,n,,1351:malla|867:mallas
2218,rabioso,adj,,1248:rabioso|475:rabiosa|424:rabiosos|71:rabiosas
2217,entonar,v,,370:entones|309:entonar|239:entona|218:entonando|158:entonado|130:entonan|130:entonó|120:entonaba|87:entonaban|81:entonaron|67:entonada|34:entonados|28:entone|25:entonará|24:entonadas|24:entono|22:entonarse|17:entonamos|16:entonen|12:entonarme|11:entonarán|11:entoné|10:entonemos|9:entonaremos|8:entonara|8:entonarnos|8:entonábamos|7:entonarlo|7:entonaré|7:entonas|6:entonándose|5:entonarla|5:entonaste|4:entonase
2217,flotante,adj,,1635:flotante|582:flotantes
2217,legitimidad,n,,2193:legitimidad|24:legitimidades
2217,venado,n,,1577:venado|596:venados|44:venada
2216,imparable,adj,,1660:imparable|556:imparables
2216,sevillano,adj,,944:sevillano|712:sevillana|300:sevillanos|260:sevillanas
2215,broche,n,,1910:broche|305:broches
2215,destinatario,n,,1264:destinatario|814:destinatarios|111:destinataria|26:destinatarias
2214,Antón,prop,,2214:antón
2214,desierto,adj,DUPLICATE,1785:desierta|429:desiertas
2214,music,none,NOUSAGE,2214:music
2213,añorar,v,,423:añoro|267:añora|237:añoraba|200:añorar|175:añorado|172:añorando|131:añoran|115:añoras|81:añorada|50:añoramos|42:añoraban|36:añoró|28:añoré|27:añoraré|27:añore|22:añorados|20:añorabas|18:añorará|17:añoradas|16:añoraría|14:añorarlo|13:añores|12:añoraremos|10:añorarla|10:añorarán|8:añorarás|6:añorarle|6:añoremos|6:añorándote|5:añoraste|5:añoren|5:añorábamos|5:añoráis|4:añorara
2213,crystal,none,NOUSAGE,2213:crystal
2213,duramente,adv,,2213:duramente
2213,estribor,n,,2213:estribor
2213,geométrico,adj,,718:geométrica|577:geométricas|511:geométrico|407:geométricos
2213,latitud,n,,1233:latitud|980:latitudes
2212,hepático,adj,,1051:hepática|554:hepático|381:hepáticas|226:hepáticos
2211,guisante,n,,1802:guisantes|409:guisante
2210,Adriana,prop,,2210:adriana
2210,gaviota,n,,1159:gaviotas|1051:gaviota
2210,retardado,adj,,1390:retardado|419:retardada|366:retardados|35:retardadas
2210,shepherd,none,NOUSAGE,2210:shepherd
2209,Serbia,prop,,1891:serbia|318:serbias
2209,paranoia,n,,2094:paranoia|115:paranoias
2208,detras,none,NOUSAGE,2208:detras
2207,cerco,n,,1978:cerco|229:cercos
2207,correlación,n,,1751:correlación|456:correlaciones
2207,prólogo,n,,2065:prólogo|142:prólogos
2207,reo,n,,1165:reo|773:reos|246:rea|23:reas
2206,aura,n,,2062:aura|144:auras
2206,hb,n,,2206:hb
2204,amargado,adj,,1214:amargado|734:amargada|191:amargados|65:amargadas
2204,capucha,n,,1915:capucha|289:capuchas
2204,holden,none,NOUSAGE,2204:holden
2204,purificar,v,,475:purificar|310:purifica|293:purificado|240:purificada|86:purificarse|84:purificados|68:purificando|55:purifican|50:purifique|48:purificará|45:purificadas|37:purificarme|34:purifícame|33:purificarlo|33:purificó|27:purificaba|25:purificarte|21:purificamos|21:purifiquen|19:purifícate|16:purificarla|15:purificaban|15:purifico|13:purificara|10:purifiques|8:purificaremos|8:purificarnos|8:purificarás|7:purificaran|7:purificarlos|7:purificándola|7:purifiquemos|7:purifiqué|7:purifícala|6:purificarán|6:purificaría|6:purificándose|5:purificare|5:purificaré|5:purificas|4:purificad|4:purificarlas|4:purificaron|4:purificaros|4:purificase|4:purificaste|4:purificate|4:purifíquense
2204,transcripción,n,,1442:transcripción|616:transcripciones|137:trascripción|9:trascripciones
2203,contrarrestar,v,,1497:contrarrestar|121:contrarresta|68:contrarrestado|68:contrarrestarlo|47:contrarrestarla|46:contrarrestan|42:contrarrestando|38:contrarrestada|34:contrarreste|31:contrarrestó|25:contrarrestará|24:contrarresten|20:contrarrestados|17:contrarrestadas|17:contrarrestarlas|17:contrarrestaron|16:contrarrestaba|14:contrarrestamos|13:contrarrestarlos|8:contrarrestarse|7:contrarrestara|7:contrarresto|6:contrarrestaré|5:contrarrestaban|5:contrarrestarán|5:contrarrestaría|5:contrarrestas
